date,London,London_7,Durham,Durham_7,Halton,Halton_7,Hamilton,Hamilton_7,Ottawa,Ottawa_7,Waterloo,Waterloo_7,Windsor,Windsor_7
2020-07-13,0.0,1.5714285714285714,6.0,5.285714285714286,4.0,2.571428571428572,0.0,1.8571428571428568,5.0,7.0,3.0,3.0,13.0,21.142857142857142
2020-07-12,1.0,1.5714285714285714,3.0,5.142857142857143,1.0,3.0,2.0,2.142857142857143,9.0,6.285714285714286,2.0,2.857142857142857,15.0,20.142857142857142
2020-07-11,5.0,1.4285714285714286,4.0,5.0,2.0,4.0,5.0,1.8571428571428568,7.0,5.714285714285714,5.0,2.857142857142857,6.0,19.0
2020-07-10,1.0,0.7142857142857143,5.0,5.285714285714286,3.0,4.142857142857143,1.0,1.7142857142857142,12.0,5.285714285714286,3.0,2.7142857142857144,12.0,19.428571428571427
2020-07-09,1.0,0.5714285714285714,11.0,5.0,3.0,4.142857142857143,3.0,2.2857142857142856,5.0,4.142857142857143,2.0,3.0,9.0,22.571428571428573
2020-07-08,1.0,0.7142857142857143,6.0,4.0,1.0,4.142857142857143,2.0,2.142857142857143,5.0,4.0,2.0,3.0,46.0,22.428571428571427
2020-07-07,2.0,0.7142857142857143,2.0,3.571428571428572,4.0,4.571428571428571,0.0,2.0,6.0,3.857142857142857,4.0,2.857142857142857,47.0,16.285714285714285
2020-07-06,0.0,0.4285714285714285,5.0,3.571428571428572,7.0,4.142857142857143,2.0,2.142857142857143,0.0,4.428571428571429,2.0,3.571428571428572,6.0,10.857142857142858
2020-07-05,0.0,0.5714285714285714,2.0,3.0,8.0,3.2857142857142856,0.0,2.142857142857143,5.0,4.571428571428571,2.0,4.142857142857143,7.0,13.142857142857142
2020-07-04,0.0,1.0,6.0,4.142857142857143,3.0,2.7142857142857144,4.0,3.142857142857143,4.0,4.142857142857143,4.0,5.285714285714286,9.0,24.714285714285715
2020-07-03,0.0,1.7142857142857142,3.0,3.4285714285714284,3.0,3.142857142857143,5.0,3.2857142857142856,4.0,4.0,5.0,4.714285714285714,34.0,37.285714285714285
2020-07-02,2.0,2.2857142857142856,4.0,3.4285714285714284,3.0,3.4285714285714284,2.0,2.7142857142857144,4.0,4.285714285714286,2.0,4.428571428571429,8.0,35.0
2020-07-01,1.0,2.142857142857143,3.0,3.4285714285714284,4.0,3.4285714285714284,1.0,3.142857142857143,4.0,4.571428571428571,1.0,4.571428571428571,3.0,34.714285714285715
2020-06-30,0.0,2.142857142857143,2.0,3.2857142857142856,1.0,3.142857142857143,1.0,4.285714285714286,10.0,4.428571428571429,9.0,5.857142857142857,9.0,34.857142857142854
2020-06-29,1.0,2.2857142857142856,1.0,3.7142857142857135,1.0,3.2857142857142856,2.0,4.857142857142857,1.0,3.571428571428572,6.0,5.428571428571429,22.0,34.42857142857143
2020-06-28,3.0,2.571428571428572,10.0,3.857142857142857,4.0,4.428571428571429,7.0,5.142857142857143,2.0,4.285714285714286,10.0,5.714285714285714,88.0,36.0
2020-06-27,5.0,2.2857142857142856,1.0,2.857142857142857,6.0,4.428571428571429,5.0,4.428571428571429,3.0,4.142857142857143,0.0,5.285714285714286,97.0,27.857142857142858
2020-06-26,4.0,2.0,3.0,3.0,5.0,4.142857142857143,1.0,4.285714285714286,6.0,3.857142857142857,3.0,6.285714285714286,18.0,15.0
2020-06-25,1.0,1.4285714285714286,4.0,3.4285714285714284,3.0,3.4285714285714284,5.0,5.428571428571429,6.0,3.7142857142857135,3.0,7.428571428571429,6.0,16.285714285714285
2020-06-24,1.0,1.7142857142857142,2.0,3.857142857142857,2.0,3.571428571428572,9.0,4.857142857142857,3.0,3.142857142857143,10.0,7.428571428571429,4.0,18.142857142857142
2020-06-23,1.0,2.2857142857142856,5.0,4.285714285714286,2.0,3.7142857142857135,5.0,4.142857142857143,4.0,4.0,6.0,6.571428571428571,6.0,18.428571428571427
2020-06-22,3.0,2.857142857142857,2.0,3.857142857142857,9.0,3.7142857142857135,4.0,5.0,6.0,3.857142857142857,8.0,6.0,33.0,19.571428571428573
2020-06-21,1.0,3.142857142857143,3.0,4.0,4.0,2.7142857142857144,2.0,4.857142857142857,1.0,3.2857142857142856,7.0,6.142857142857143,31.0,18.571428571428573
2020-06-20,3.0,3.857142857142857,2.0,4.285714285714286,4.0,2.4285714285714284,4.0,4.857142857142857,1.0,3.2857142857142856,7.0,6.0,7.0,15.142857142857142
2020-06-19,0.0,3.857142857142857,6.0,5.428571428571429,0.0,2.142857142857143,9.0,5.0,5.0,4.0,11.0,5.285714285714286,27.0,15.857142857142858
2020-06-18,3.0,4.428571428571429,7.0,5.142857142857143,4.0,4.0,1.0,4.142857142857143,2.0,4.714285714285714,3.0,5.571428571428571,19.0,18.571428571428573
2020-06-17,5.0,4.571428571428571,5.0,5.0,3.0,3.857142857142857,4.0,4.571428571428571,9.0,5.142857142857143,4.0,5.571428571428571,6.0,17.857142857142858
2020-06-16,5.0,4.0,2.0,5.428571428571429,2.0,4.428571428571429,11.0,4.714285714285714,3.0,4.857142857142857,2.0,5.571428571428571,14.0,19.142857142857142
2020-06-15,5.0,4.428571428571429,3.0,6.428571428571429,2.0,4.714285714285714,3.0,4.0,2.0,4.857142857142857,9.0,5.857142857142857,26.0,22.571428571428573
2020-06-14,6.0,3.857142857142857,5.0,8.285714285714286,2.0,5.142857142857143,2.0,3.7142857142857135,1.0,4.571428571428571,6.0,4.857142857142857,7.0,24.857142857142858
2020-06-13,3.0,3.7142857142857135,10.0,8.857142857142858,2.0,5.142857142857143,5.0,4.285714285714286,6.0,5.0,2.0,5.142857142857143,12.0,25.285714285714285
2020-06-12,4.0,3.2857142857142856,4.0,9.142857142857142,13.0,5.285714285714286,3.0,4.0,10.0,4.428571428571429,13.0,5.142857142857143,46.0,24.285714285714285
2020-06-11,4.0,3.2857142857142856,6.0,9.142857142857142,3.0,3.857142857142857,4.0,5.285714285714286,5.0,5.142857142857143,3.0,4.571428571428571,14.0,19.142857142857142
2020-06-10,1.0,2.857142857142857,8.0,13.857142857142858,7.0,3.857142857142857,5.0,5.571428571428571,7.0,5.571428571428571,4.0,6.0,15.0,17.571428571428573
2020-06-09,8.0,3.0,9.0,15.142857142857142,4.0,3.7142857142857135,6.0,6.571428571428571,3.0,5.714285714285714,4.0,5.857142857142857,38.0,17.285714285714285
2020-06-08,1.0,2.571428571428572,16.0,15.285714285714286,5.0,4.142857142857143,1.0,6.857142857142857,0.0,6.428571428571429,2.0,6.428571428571429,42.0,12.571428571428571
2020-06-07,5.0,2.7142857142857144,9.0,15.0,2.0,4.428571428571429,6.0,8.428571428571429,4.0,7.142857142857143,8.0,8.714285714285714,10.0,7.571428571428571
2020-06-06,0.0,2.4285714285714284,12.0,15.571428571428571,3.0,4.285714285714286,3.0,7.714285714285714,2.0,8.0,2.0,8.285714285714286,5.0,6.428571428571429
2020-06-05,4.0,3.142857142857143,4.0,15.714285714285714,3.0,4.142857142857143,12.0,7.714285714285714,15.0,9.857142857142858,9.0,8.571428571428571,10.0,7.285714285714286
2020-06-04,1.0,4.142857142857143,39.0,17.0,3.0,4.285714285714286,6.0,7.571428571428571,8.0,8.714285714285714,13.0,8.0,3.0,6.714285714285714
2020-06-03,2.0,5.142857142857143,17.0,13.285714285714286,6.0,4.571428571428571,12.0,7.428571428571429,8.0,8.142857142857142,3.0,6.142857142857143,13.0,9.714285714285714
2020-06-02,5.0,5.285714285714286,10.0,13.714285714285714,7.0,4.428571428571429,8.0,6.142857142857143,8.0,8.142857142857142,8.0,6.0,5.0,8.857142857142858
2020-06-01,2.0,5.142857142857143,14.0,13.142857142857142,7.0,3.571428571428572,12.0,6.857142857142857,5.0,9.285714285714286,18.0,5.714285714285714,7.0,8.714285714285714
2020-05-31,3.0,5.428571428571429,13.0,13.857142857142858,1.0,3.0,1.0,5.857142857142857,10.0,9.428571428571429,5.0,4.142857142857143,2.0,8.285714285714286
2020-05-30,5.0,5.142857142857143,13.0,15.285714285714286,2.0,3.7142857142857135,3.0,6.428571428571429,15.0,9.142857142857142,4.0,3.857142857142857,11.0,13.142857142857142
2020-05-29,11.0,5.142857142857143,13.0,15.857142857142858,4.0,3.571428571428572,11.0,8.0,7.0,7.857142857142857,5.0,3.7142857142857135,6.0,13.0
2020-05-28,8.0,4.142857142857143,13.0,16.285714285714285,5.0,3.571428571428572,5.0,8.714285714285714,4.0,7.857142857142857,0.0,4.142857142857143,24.0,15.285714285714286
2020-05-27,3.0,3.0,20.0,15.285714285714286,5.0,3.857142857142857,3.0,8.571428571428571,8.0,8.857142857142858,2.0,4.857142857142857,7.0,14.142857142857142
2020-05-26,4.0,3.4285714285714284,6.0,15.571428571428571,1.0,3.857142857142857,13.0,8.285714285714286,16.0,10.0,6.0,6.0,4.0,16.142857142857142
2020-05-25,4.0,3.2857142857142856,19.0,16.428571428571427,3.0,4.0,5.0,7.0,6.0,11.0,7.0,6.142857142857143,4.0,17.142857142857142
2020-05-24,1.0,4.0,23.0,15.714285714285714,6.0,4.142857142857143,5.0,7.142857142857143,8.0,13.857142857142858,3.0,6.0,36.0,18.142857142857142
2020-05-23,5.0,4.142857142857143,17.0,16.0,1.0,6.857142857142857,14.0,7.571428571428571,6.0,14.714285714285714,3.0,8.142857142857142,10.0,14.428571428571429
2020-05-22,4.0,4.0,16.0,16.285714285714285,4.0,7.428571428571429,16.0,6.0,7.0,16.571428571428573,8.0,10.285714285714286,22.0,14.0
2020-05-21,0.0,3.7142857142857135,6.0,16.428571428571427,7.0,8.0,4.0,12.285714285714286,11.0,18.0,5.0,11.0,16.0,11.571428571428571
2020-05-20,6.0,4.142857142857143,22.0,17.0,5.0,9.571428571428571,1.0,14.0,16.0,20.0,10.0,11.428571428571429,21.0,10.857142857142858
2020-05-19,3.0,3.571428571428572,12.0,14.857142857142858,2.0,9.571428571428571,4.0,15.571428571428571,23.0,20.714285714285715,7.0,11.285714285714286,11.0,8.714285714285714
2020-05-18,9.0,3.571428571428572,14.0,15.857142857142858,4.0,10.142857142857142,6.0,16.0,26.0,19.285714285714285,6.0,12.142857142857142,11.0,9.0
2020-05-17,2.0,2.571428571428572,25.0,15.142857142857142,25.0,10.0,8.0,16.0,14.0,17.571428571428573,18.0,12.857142857142858,10.0,8.285714285714286
2020-05-16,4.0,4.142857142857143,19.0,12.285714285714286,5.0,6.571428571428571,3.0,15.428571428571429,19.0,19.142857142857142,18.0,11.0,7.0,9.857142857142858
2020-05-15,2.0,4.285714285714286,17.0,11.285714285714286,8.0,6.428571428571429,60.0,15.571428571428571,17.0,18.142857142857142,13.0,11.428571428571429,5.0,10.571428571428571
2020-05-14,3.0,4.0,10.0,10.857142857142858,18.0,5.857142857142857,16.0,7.857142857142857,25.0,18.142857142857142,8.0,12.428571428571429,11.0,11.0
2020-05-13,2.0,3.857142857142857,7.0,10.285714285714286,5.0,3.571428571428572,12.0,5.857142857142857,21.0,19.142857142857142,9.0,13.428571428571429,6.0,11.0
2020-05-12,3.0,4.285714285714286,19.0,12.428571428571429,6.0,3.7142857142857135,7.0,5.0,13.0,19.428571428571427,13.0,14.285714285714286,13.0,11.285714285714286
2020-05-11,2.0,4.857142857142857,9.0,13.571428571428571,3.0,5.428571428571429,6.0,4.571428571428571,14.0,21.714285714285715,11.0,14.285714285714286,6.0,10.714285714285714
2020-05-10,13.0,4.714285714285714,5.0,13.571428571428571,1.0,5.428571428571429,4.0,3.857142857142857,25.0,21.714285714285715,5.0,19.285714285714285,21.0,12.142857142857142
2020-05-09,5.0,3.857142857142857,12.0,16.857142857142858,4.0,5.571428571428571,4.0,4.142857142857143,12.0,21.428571428571427,21.0,21.285714285714285,12.0,11.714285714285714
2020-05-08,0.0,3.571428571428572,14.0,18.142857142857142,4.0,6.0,6.0,4.285714285714286,17.0,22.857142857142858,20.0,20.714285714285715,8.0,11.285714285714286
2020-05-07,2.0,4.142857142857143,6.0,20.285714285714285,2.0,6.571428571428571,2.0,4.142857142857143,32.0,26.428571428571427,15.0,19.285714285714285,11.0,11.428571428571429
2020-05-06,5.0,4.857142857142857,22.0,23.285714285714285,6.0,7.0,6.0,4.857142857142857,23.0,26.142857142857142,15.0,20.571428571428573,8.0,11.285714285714286
2020-05-05,7.0,5.428571428571429,27.0,25.571428571428573,18.0,8.142857142857142,4.0,4.857142857142857,29.0,27.0,13.0,20.285714285714285,9.0,11.428571428571429
2020-05-04,1.0,5.714285714285714,9.0,23.571428571428573,3.0,6.571428571428571,1.0,5.571428571428571,14.0,32.142857142857146,46.0,22.285714285714285,16.0,10.857142857142858
2020-05-03,7.0,7.0,28.0,24.857142857142858,2.0,6.857142857142857,6.0,6.0,23.0,42.57142857142857,19.0,19.0,18.0,10.285714285714286
2020-05-02,3.0,6.285714285714286,21.0,23.571428571428573,7.0,7.285714285714286,5.0,7.428571428571429,22.0,51.85714285714285,17.0,17.428571428571427,9.0,9.428571428571429
2020-05-01,4.0,7.0,29.0,25.285714285714285,8.0,7.0,5.0,7.571428571428571,42.0,56.285714285714285,10.0,20.714285714285715,9.0,9.142857142857142
2020-04-30,7.0,7.428571428571429,27.0,23.857142857142858,5.0,6.571428571428571,7.0,9.857142857142858,30.0,55.71428571428572,24.0,22.714285714285715,10.0,9.142857142857142
2020-04-29,9.0,7.857142857142857,38.0,24.285714285714285,14.0,6.714285714285714,6.0,9.714285714285714,29.0,58.57142857142857,13.0,23.0,9.0,9.857142857142858
2020-04-28,9.0,7.142857142857143,13.0,22.714285714285715,7.0,7.285714285714286,9.0,10.142857142857142,65.0,59.42857142857143,27.0,25.0,5.0,9.571428571428571
2020-04-27,10.0,7.142857142857143,18.0,25.428571428571427,5.0,7.0,4.0,9.428571428571429,87.0,57.42857142857143,23.0,25.714285714285715,12.0,10.428571428571429
2020-04-26,2.0,7.285714285714286,19.0,29.142857142857142,5.0,6.857142857142857,16.0,10.714285714285714,88.0,47.285714285714285,8.0,26.142857142857142,12.0,12.0
2020-04-25,8.0,9.428571428571429,33.0,32.42857142857143,5.0,6.714285714285714,6.0,9.857142857142858,53.0,40.142857142857146,40.0,27.142857142857142,7.0,13.142857142857142
2020-04-24,7.0,10.714285714285714,19.0,35.42857142857143,5.0,7.285714285714286,21.0,9.714285714285714,38.0,37.0,24.0,23.0,9.0,13.285714285714286
2020-04-23,10.0,10.714285714285714,30.0,40.285714285714285,6.0,7.857142857142857,6.0,7.571428571428571,50.0,41.85714285714285,26.0,29.714285714285715,15.0,14.0
2020-04-22,4.0,12.714285714285714,27.0,39.71428571428572,18.0,8.0,9.0,8.0,35.0,37.71428571428572,27.0,29.0,7.0,13.0
2020-04-21,9.0,13.285714285714286,32.0,42.57142857142857,5.0,6.428571428571429,4.0,11.0,51.0,41.285714285714285,32.0,25.857142857142858,11.0,19.714285714285715
2020-04-20,11.0,12.428571428571429,44.0,40.71428571428572,4.0,6.714285714285714,13.0,12.285714285714286,16.0,38.57142857142857,26.0,23.714285714285715,23.0,24.142857142857142
2020-04-19,17.0,12.714285714285714,42.0,38.71428571428572,4.0,7.428571428571429,10.0,12.285714285714286,38.0,38.57142857142857,15.0,25.857142857142858,20.0,23.857142857142858
2020-04-18,17.0,13.142857142857142,54.0,40.285714285714285,9.0,13.142857142857142,5.0,11.571428571428571,31.0,38.142857142857146,11.0,30.857142857142858,8.0,21.428571428571427
2020-04-17,7.0,13.285714285714286,53.0,35.57142857142857,9.0,13.714285714285714,6.0,13.571428571428571,72.0,38.142857142857146,71.0,31.142857142857142,14.0,22.571428571428573
2020-04-16,24.0,14.285714285714286,26.0,30.0,7.0,13.714285714285714,9.0,13.285714285714286,21.0,33.142857142857146,21.0,23.0,8.0,21.857142857142858
2020-04-15,8.0,12.714285714285714,47.0,29.571428571428573,7.0,14.285714285714286,30.0,14.0,60.0,33.714285714285715,5.0,21.571428571428573,54.0,25.0
2020-04-14,3.0,12.714285714285714,19.0,25.428571428571427,7.0,16.571428571428573,13.0,11.142857142857142,32.0,28.857142857142858,17.0,23.571428571428573,42.0,19.142857142857142
2020-04-13,13.0,13.571428571428571,30.0,24.142857142857142,9.0,16.571428571428573,13.0,10.428571428571429,16.0,27.857142857142858,41.0,22.857142857142858,21.0,16.0
2020-04-12,20.0,13.857142857142858,53.0,23.142857142857142,44.0,18.285714285714285,5.0,10.428571428571429,35.0,31.285714285714285,50.0,19.571428571428573,3.0,17.714285714285715
2020-04-11,18.0,11.285714285714286,21.0,17.142857142857142,13.0,14.285714285714286,19.0,11.0,31.0,32.0,13.0,14.142857142857142,16.0,19.428571428571427
2020-04-10,14.0,11.571428571428571,14.0,15.428571428571429,9.0,14.0,4.0,10.142857142857142,37.0,30.142857142857142,14.0,14.714285714285714,9.0,19.571428571428573
2020-04-09,13.0,12.714285714285714,23.0,17.571428571428573,11.0,16.285714285714285,14.0,11.142857142857142,25.0,28.571428571428573,11.0,14.428571428571429,30.0,21.428571428571427
2020-04-08,8.0,12.714285714285714,18.0,17.285714285714285,23.0,17.857142857142858,10.0,10.714285714285714,26.0,29.571428571428573,19.0,14.571428571428571,13.0,19.857142857142858
2020-04-07,9.0,13.285714285714286,10.0,18.571428571428573,7.0,18.571428571428573,8.0,11.0,25.0,31.0,12.0,13.857142857142858,20.0,21.571428571428573
2020-04-06,15.0,13.857142857142858,23.0,19.571428571428573,21.0,19.857142857142858,13.0,12.285714285714286,40.0,34.714285714285715,18.0,13.857142857142858,33.0,22.142857142857142
2020-04-05,2.0,13.714285714285714,11.0,20.285714285714285,16.0,18.857142857142858,9.0,11.571428571428571,40.0,35.857142857142854,12.0,12.571428571428571,15.0,19.571428571428573
2020-04-04,20.0,14.142857142857142,9.0,20.285714285714285,11.0,18.0,13.0,12.571428571428571,18.0,31.428571428571427,17.0,12.0,17.0,17.857142857142858
2020-04-03,22.0,12.571428571428571,29.0,19.857142857142858,25.0,18.571428571428573,11.0,12.571428571428571,26.0,32.57142857142857,12.0,10.571428571428571,22.0,15.571428571428571
2020-04-02,13.0,9.571428571428571,21.0,17.714285714285715,22.0,15.714285714285714,11.0,12.142857142857142,32.0,32.714285714285715,12.0,10.714285714285714,19.0,12.428571428571429
2020-04-01,12.0,8.0,27.0,17.857142857142858,28.0,13.0,12.0,11.285714285714286,36.0,30.857142857142858,14.0,9.857142857142858,25.0,10.0
2020-03-31,13.0,6.571428571428571,17.0,15.285714285714286,16.0,9.142857142857142,17.0,10.142857142857142,51.0,26.857142857142858,12.0,8.428571428571429,24.0,8.142857142857142
2020-03-30,14.0,5.285714285714286,28.0,13.857142857142858,14.0,7.0,8.0,8.285714285714286,48.0,20.714285714285715,9.0,8.571428571428571,15.0,7.142857142857143
2020-03-29,5.0,3.4285714285714284,11.0,11.428571428571429,10.0,5.428571428571429,16.0,7.857142857142857,9.0,15.142857142857142,8.0,8.571428571428571,3.0,5.428571428571429
2020-03-28,9.0,3.2857142857142856,6.0,10.285714285714286,15.0,4.428571428571429,13.0,5.857142857142857,26.0,14.857142857142858,7.0,9.142857142857142,1.0,5.0
2020-03-27,1.0,2.0,14.0,10.428571428571429,5.0,2.7142857142857144,8.0,4.571428571428571,27.0,11.714285714285714,13.0,9.142857142857142,0.0,5.857142857142857
2020-03-26,2.0,2.2857142857142856,22.0,9.142857142857142,3.0,2.142857142857143,5.0,3.7142857142857135,19.0,8.142857142857142,6.0,7.571428571428571,2.0,5.857142857142857
2020-03-25,2.0,2.571428571428572,9.0,6.857142857142857,1.0,1.7142857142857142,4.0,3.142857142857143,8.0,5.571428571428571,4.0,6.714285714285714,12.0,5.857142857142857
2020-03-24,4.0,2.2857142857142856,7.0,6.285714285714286,1.0,1.7142857142857142,4.0,3.0,8.0,5.0,13.0,6.142857142857143,17.0,4.571428571428571
2020-03-23,1.0,1.8571428571428568,11.0,5.428571428571429,3.0,2.2857142857142856,5.0,2.857142857142857,9.0,4.571428571428571,9.0,4.571428571428571,3.0,2.4285714285714284
2020-03-22,4.0,2.0,3.0,4.0,3.0,2.2857142857142856,2.0,3.142857142857143,7.0,3.2857142857142856,12.0,3.571428571428572,0.0,2.2857142857142856
2020-03-21,0.0,1.4285714285714286,7.0,3.571428571428572,3.0,2.0,4.0,3.142857142857143,4.0,2.857142857142857,7.0,1.8571428571428568,7.0,2.2857142857142856
2020-03-20,3.0,1.4285714285714286,5.0,3.4285714285714284,1.0,1.5714285714285714,2.0,2.857142857142857,2.0,2.857142857142857,2.0,1.0,0.0,1.2857142857142858
2020-03-19,4.0,1.0,6.0,3.0,0.0,2.2857142857142856,1.0,3.2857142857142856,1.0,2.7142857142857144,0.0,0.8571428571428571,2.0,1.2857142857142858
2020-03-18,0.0,0.5714285714285714,5.0,2.142857142857143,1.0,2.4285714285714284,3.0,3.142857142857143,4.0,3.0,0.0,1.1428571428571428,3.0,1.0
2020-03-17,1.0,0.5714285714285714,1.0,1.4285714285714286,5.0,2.7142857142857144,3.0,2.7142857142857144,5.0,2.4285714285714284,2.0,1.7142857142857142,2.0,0.5714285714285714
2020-03-16,2.0,0.4285714285714285,1.0,1.2857142857142858,3.0,2.0,7.0,2.4285714285714284,0.0,1.7142857142857142,2.0,1.7142857142857142,2.0,0.2857142857142857
2020-03-15,0.0,0.1428571428571428,0.0,1.1428571428571428,1.0,1.5714285714285714,2.0,1.4285714285714286,4.0,1.8571428571428568,0.0,1.4285714285714286,0.0,0.0
2020-03-14,0.0,0.1428571428571428,6.0,1.1428571428571428,0.0,1.5714285714285714,2.0,1.1428571428571428,4.0,1.2857142857142858,1.0,1.4285714285714286,0.0,0.0
2020-03-13,0.0,0.1428571428571428,2.0,0.2857142857142857,6.0,1.5714285714285714,5.0,0.8571428571428571,1.0,0.7142857142857143,1.0,1.2857142857142858,0.0,0.0
2020-03-12,1.0,0.1428571428571428,0.0,0.0,1.0,0.7142857142857143,0.0,0.1428571428571428,3.0,0.5714285714285714,2.0,1.1428571428571428,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,3.0,0.5714285714285714,0.0,0.1428571428571428,0.0,0.1428571428571428,4.0,0.8571428571428571,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.1428571428571428,0.0,0.1428571428571428,2.0,0.2857142857142857,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,1.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0
2020-03-03,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,
2020-03-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2020-02-28,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2020-02-27,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2020-02-26,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2020-02-25,,,,,,,,,,,,,,
